X,Y,OBJECTID,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME
-17556471.8798,7734040.9936,380,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,b823ceee-be67-48b1-a2c4-35a937fbc525,402,ANIA,Aniakchak National Preserve,2019/03/21 00:00:00+00,AK,AK,1416034,National Preserve,Lands,Aniakchak
-17599309.0707,7739965.374,381,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,085e535c-8424-4444-901c-8a29bca032c4,403,ANIA,Aniakchak National Monument,2019/03/21 00:00:00+00,AK,AK,1416034,National Monument,Lands,Aniakchak
-18275775.7512,9855724.0416,382,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,4516ac78-a5e9-4a93-b59b-344c664562bc,404,BELA,Bering Land Bridge National Preserve,2019/03/21 00:00:00+00,AK,AK,1416037,National Preserve,Lands,Bering Land Bridge
-18195542.9184,10279446.9423,383,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,e16e664f-db96-4a8e-9166-f40d3e3db889,405,CAKR,Cape Krusenstern National Monument,2022/03/24 00:00:00+00,AK,AK,1416038,National Monument,Lands,Cape Krusenstern
-16921241.6574,9274768.8451,384,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,89f9804a-8f6b-4301-8a63-5c145f565d24,406,DENA,Denali National Preserve,2022/03/24 00:00:00+00,AK,AK,2760439,National Preserve,Lands,Denali
-16765045.603,9180708.9532,385,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,e38b3f56-fdde-4626-bccf-bdcdb394901c,407,DENA,Denali National Park,2022/03/24 00:00:00+00,AK,AK,2760439,National Park,Lands,Denali
-17269571.3818,10122891.0744,386,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,e8deb619-7ee6-4bce-8c59-8b2188b3285f,408,GAAR,Gates of the Arctic National Preserve,2019/03/21 00:00:00+00,AK,AK,1416040,National Preserve,Lands,Gates of the Arctic
-17061925.1705,10376709.5856,387,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,938d883a-974a-40ce-aec9-aa6db31f4612,409,GAAR,Gates of the Arctic National Park,2019/03/21 00:00:00+00,AK,AK,1416040,National Park,Lands,Gates of the Arctic
-15403272.851,8208551.896,388,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,0d01acbb-b703-496b-acd3-bea81bac6a44,410,GLBA,Glacier Bay National Preserve,2022/03/24 00:00:00+00,AK,AK,1416041,National Preserve,Lands,Glacier Bay
-15236201.6078,8143176.2023,389,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2b4a7874-0c1c-4d40-b56a-3bf4b5180da8,411,GLBA,Glacier Bay National Park,2022/03/24 00:00:00+00,AK,AK,1416041,National Park,Lands,Glacier Bay
-17298132.3158,8197234.5516,390,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,074e07f7-1ea0-4aa6-afa2-671540e7004e,412,KATM,Katmai National Preserve,2022/03/24 00:00:00+00,AK,AK,1416045,National Preserve,Lands,Katmai
-17263764.8444,8075321.3152,391,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,4183a020-2b38-4fd2-b43d-aaf447c24718,413,KATM,Katmai National Park,2022/03/24 00:00:00+00,AK,AK,1416045,National Park,Lands,Katmai
-16725374.0654,8357378.6507,392,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,562a6715-b343-4187-8aba-f7e36397540d,414,KEFJ,Kenai Fjords National Park,2019/03/21 00:00:00+00,AK,AK,1419645,National Park,Lands,Kenai Fjords
-15060709.8004,8318169.4777,393,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,b9b1c846-42b1-4514-87b8-3cc2846ed303,415,KLGO,Klondike Gold Rush National Historical Park,2019/03/21 00:00:00+00,AK,AK,1423115,National Historical Park,Lands,Klondike Gold Rush
-17706760.2562,10269859.4839,394,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,36f05232-83e8-43c7-b076-ada0e473b414,416,KOVA,Kobuk Valley National Park,2019/03/21 00:00:00+00,AK,AK,1416046,National Park,Lands,Kobuk Valley
-17157878.9253,8559854.991,395,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,a4522487-0ea3-45c7-bbf7-3c73c77705c1,417,LACL,Lake Clark National Preserve,2022/03/24 00:00:00+00,AK,AK,1416049,National Preserve,Lands,Lake Clark
-17061033.4529,8531961.6266,396,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,efb98d26-4f57-48eb-86a8-be052bfcbfd9,418,LACL,Lake Clark National Park,2022/03/24 00:00:00+00,AK,AK,1416049,National Park,Lands,Lake Clark
-17604656.8109,10405073.1048,397,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,5807594d-81f7-47b2-ba8f-54461fec53bb,419,NOAT,Noatak National Preserve,2019/03/21 00:00:00+00,AK,AK,1413640,National Preserve,Lands,Noatak
-15063266.9717,7769736.9832,398,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,7203a19b-a7ca-4df0-a4a7-84a9f29b1c14,420,SITK,Sitka National Historical Park,2019/03/21 00:00:00+00,AK,AK,1417085,National Historical Park,Lands,Sitka
-15839271.6509,8912110.8433,399,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,dfe2807e-08d6-46aa-92ae-e08713186470,421,WRST,Wrangell-St. Elias National Preserve,2022/03/24 00:00:00+00,AK,AK,1416055,National Preserve,Lands,Wrangell - St Elias
-16015091.4104,8675493.9134,400,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,4dae7ef9-e6c6-4509-9eb7-9e0334afcc44,422,WRST,Wrangell-St. Elias National Park,2022/03/24 00:00:00+00,AK,AK,1416055,National Park,Lands,Wrangell - St Elias
-15933857.8845,9623822.7333,401,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,319e876a-470b-45c3-beb7-90c184853415,423,YUCH,Yukon-Charley Rivers National Preserve,2019/03/21 00:00:00+00,AK,AK,1416058,National Preserve,Lands,Yukon - Charley Rivers
-8576486.7436,4705415.3786,402,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,69b52239-1c9a-4243-8102-fd26ef6efd4e,424,MLKM,"Martin Luther King, Jr., Memorial",2011/11/04 00:00:00+00,DC,NC,2002666,National Memorial,Lands,Martin Luther King Jr
-8493918.5795,4440024.2072,403,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,6bb6d53f-a009-478d-837e-4a54b5558335,425,FOMR,Fort Monroe National Monument,2018/04/18 00:00:00+00,VA,NE,"2707739	",National Monument,Lands,Fort Monroe
-8257599.491,5000093.3493,404,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,8359deb6-656f-4208-a404-b51d700d8985,426,PAGR,Paterson Great Falls National Historical Park,2015/05/11 00:00:00+00,NJ,NE,2053533,National Historical Park,Lands,Paterson Great Falls
-13198329.9309,4194722.3071,405,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,bea6f837-bd57-44b7-ac30-9eb5af16ca8c,427,CECH,César E. Chávez National Monument,2013/02/05 00:00:00+00,CA,PW,2754548,National Monument,Lands,César E. Chávez
-8468512.5008,4644551.7748,406,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,756ee70b-33d0-41ae-b854-faa59c1dd21a,428,HATU,Harriet Tubman Underground Railroad National Historical Park,2017/06/30 00:00:00+00,MD,NE,2783291,National Historical Park,Lands,Harriet Tubman Underground Railroad
-8411660.2794,4841909.1269,407,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,04027ea0-7cbf-4bfb-812f-ebc777c4de3a,429,FRST,First State National Historical Park,2015/06/18 00:00:00+00,DE,NE,2756166,National Historical Park,Lands,First State
-9338572.9811,4823701.6638,408,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,1b863cbf-3631-47c3-a389-84436deb1b52,430,CHYO,Charles Young Buffalo Soldiers National Monument,2013/06/03 00:00:00+00,OH,MW,2736075,National Monument,Lands,Charles Young Buffalo Soldiers
-10219983.4991,5843428.2605,409,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,38038697-d012-4855-bb3a-18f9a02bf7e7,434,NOCO,North Country National Scenic Trail,2021/03/04 00:00:00+00,MI,MW,1622686,National Trails Syste,Lands,North Country
-8522717.1233,5298522.2237,410,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,628bfc19-b4ec-4dba-90a4-9412493b6ef0,438,HART,Harriet Tubman National Historical Park,2019/03/21 00:00:00+00,NY,NE,need,National Historical Park,Lands,Harriet Tubman
-7951760.995,5151851.8076,411,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,e25f6ae2-9194-4c1e-8007-da52d8002c4f,439,BLRV,Blackstone River Valley National Historical Park,2022/05/19 00:00:00+00,MA,NE,,National Historical Park,Lands,Blackstone River Valley
-17594752.7545,2437964.8035,412,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,ea673f84-58e1-4f0f-8a37-1b130dada73f,440,HONO,Honouliuli National Historic Site,2015/08/13 00:00:00+00,HI,PW,2767391,National Historic Site,Lands,Honouliuli
-9752595.7243,5115285.5247,413,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,8fa7599e-8e71-4d43-9e39-68828a095ae1,441,PULL,Pullman National Monument,2016/09/12 00:00:00+00,IL,MW,2766905,National Monument,Lands,Pullman
-8575252.7055,4706782.4094,414,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,e60a365b-281d-4a0e-ab26-7118f6e80b46,442,WWIM,World War I Memorial,2016/09/13 00:00:00+00,DC,NC,531319,National Memorial,Lands,World War I
-12841436.3929,4356098.3689,415,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,3f7f4b15-6850-487a-85a7-b4d87ea41909,443,TUSK,Tule Springs Fossil Beds National Monument,2020/08/31 00:00:00+00,NV,PW,2767392,National Monument,Lands,Tule Springs Fossil Beds
-9394628.0062,4291808.8681,416,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,b0af2c32-7b58-4e8c-9dca-95c35332e20c,444,MAPR,Manhattan Project National Historical Park,2016/03/16 00:00:00+00,NM,IM,2775864,National Historical Park,Lands,Manhattan Project
-10817602.6361,3711558.1712,417,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,1b1f7bf3-32e5-4a5a-9cd6-2316045b9fdf,445,WACO,Waco Mammoth National Monument,2016/02/12 00:00:00+00,TX,IM,2775865,National Monument,Lands,Waco Mammoth
-12811669.2568,4209264.2551,418,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,d33d0829-4ff0-4ea3-bae2-bf62e5ebb462,446,CAMO,Castle Mountains National Monument,2016/03/01 00:00:00+00,CA,PW,2775863,National Monument,Lands,Castle Mountain
-8237830.437,4973152.7135,419,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,d486cf19-16e2-4740-858e-119c69029f71,448,STON,Stonewall National Monument,2016/09/07 00:00:00+00,NY,NE,2781516,National Monument,Lands,Stonewall
-7646712.5426,5771725.1746,420,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,8d303b0b-02f8-4ed0-a7e3-fcda88a0e221,449,KAWW,Katahdin Woods and Waters National Monument,2018/01/23 00:00:00+00,ME,NE,2783292,National Monument,Lands,Katahdin Woods And Waters
-9664165.0566,3963920.7606,421,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,231770ab-a660-4528-9848-d58092fb17de,450,BICR,Birmingham Civil Rights National Monument,2017/10/24 00:00:00+00,AL,SE,2783289,National Monument,Lands,Birmingham Civil Rights
-9563232.1997,3979891.2912,422,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,4666284e-100b-42ad-a97e-05849691765f,452,FRRI,Freedom Riders National Monument,2020/09/23 00:00:00+00,AL,SE,2783290,National Monument,Lands,Freedom Riders
-8981169.796,3814232.7807,423,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,7af2efe2-6765-437a-8d23-d61c3f25ef32,453,REER,Reconstruction Era National Historical Park,2020/05/14 00:00:00+00,SC,SE,2783288,National Historical Park,Lands,Reconstruction Era
-9417141.3693,4550185.7068,424,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,ba9649c4-6376-4d8a-9223-19fdaf59271f,455,CANE,Camp Nelson National Monument,2020/09/23 00:00:00+00,KY,SE,2795910,National Monument,Lands,Camp Nelson
-13511343.9697,5144111.2826,425,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,3493ab65-45d0-4a37-a3e0-3c07757e6113,456,TULE,Tule Lake National Monument,2019/08/29 00:00:00+00,CA,PW,2790524,National Monument,Lands,Tule Lake
-10042558.3719,3808135.3899,426,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,a0be1cd2-f125-4217-a940-e68c061a860e,457,MEMY,Medgar and Myrlie Evers Home National Monument,2020/09/21 00:00:00+00,MS,SE,2808903,National Monument,Lands,Medgar and Myrlie Evers Home
-9432932.5531,4447059.8407,427,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,18b33eb7-507e-49d3-8fc9-01705698b0be,458,MISP,Mill Springs Battlefield National Monument,2020/09/23 00:00:00+00,KY,SE,498296,National Monument,Lands,Mill Springs Battlefield
-8573693.0427,4705518.7446,428,2022/09/27 14:58:22+00,NPS_WASO_LANDS,2022/09/27 14:58:22+00,NPS_WASO_LANDS,e73ecb25-807a-4190-bed3-b0c76cc63c11,459,DDEM,Dwight D. Eisenhower Memorial,2020/09/29 00:00:00+00,DC,NC,need GNIS ID,National Memorial,Lands,Dwight D. Eisenhower
